Wiki ID,Freebase ID,Movie name,Release date,Revenue,Runtime,Languages,Genres,Noms_Pays,Continent
5361730,/m/0dhdjk,Aur Pyaar Ho Gaya,1997-08-15,,148.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",India,Asia
10344059,/m/02q8_dg,Paradise Murdered,2007-04-12,14249906.0,112.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery""}",South Korea,Asia
34254755,/m/0dl794l,The Little Girl Who Conquered Time,1997-11-08,,,"{""/m/03_9r"": ""Japanese Language""}","{""/m/06n90"": ""Science Fiction""}",Japan,Asia
28557848,/m/0czdf2l,Antardwand,2010-08-27,,,{},"{""/m/07s9rl0"": ""Drama""}",India,Asia
30816196,/m/0gg5qyz,Dil-E-Nadaan,1982-06-04,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",India,Asia
670013,/m/031f_m,Final Fantasy VII: Advent Children,2005-08-31,,126.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hcr"": ""Animation"", ""/m/0jxy"": ""Anime"", ""/m/02kdv5l"": ""Action""}",Japan,Asia
35408293,/m/0j9nzwc,Bhavani Junction,1985-11-22,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action""}",India,Asia
6773730,/m/0gn7zp,Konjiki no Gash Bell!!: 101 Banme no Mamono,2004-07-08,,,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0jxy"": ""Anime"", ""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
29381751,/m/0ds368k,Justice Chowdhary,2000-09-15,,125.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
25058532,/m/09gb0tt,Adurs,2010-01-13,,,"{""/m/09s02"": ""Telugu language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
34053944,/m/0hhc81q,Poola Rangadu,2012-01-14,,150.0,"{""/m/09s02"": ""Telugu language""}","{""/m/05p553"": ""Comedy film""}",India,Asia
22623529,/m/05ztvg0,Pillar of Mist,1987-02-28,,115.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/07s9rl0"": ""Drama""}",South Korea,Asia
2312019,/m/072zgj,"Reigo, the Deep-Sea Monster vs. the Battleship Yamato",2008-06-12,,81.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02z0t_"": ""Tokusatsu""}",Japan,Asia
35726787,/m/0jt3pvf,Onamalu,2012-06-22,,,"{""/m/09s02"": ""Telugu language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
1432855,/m/0513nd,Hakuchi,1951-05-23,,166.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/01lrrt"": ""Melodrama"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/06l3bl"": ""Epic""}",Japan,Asia
35065476,/m/0j65hf7,Bheema Theeradalli,2012-04-06,,,"{""/m/09bnf"": ""Kannada Language""}","{""/m/03bxz7"": ""Biographical film"", ""/m/02kdv5l"": ""Action""}",India,Asia
34394403,/m/0h_dqql,Yakshi – Faithfully Yours,2012-08-10,,110.0,"{""/m/0999q"": ""Malayalam Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/01hmnh"": ""Fantasy""}",India,Asia
8991907,/m/027sm0z,Aakhari Poratam,1988-03-12,,,"{""/m/09s02"": ""Telugu language""}","{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",India,Asia
11933187,/m/02rymlf,"I Like You, I Like You Very Much",1997-01-01,,58.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0hn10"": ""LGBT"", ""/m/0hj3n16"": ""Erotic Drama"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02js9"": ""Erotica"", ""/m/03q4nz"": ""World cinema"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/0d63kt"": ""Gay"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/07s9rl0"": ""Drama"", ""/m/01jk9n"": ""Pornographic movie"", ""/m/02l7c8"": ""Romance Film""}",Japan,Asia
28059916,/m/0cmdhch,Jiraiya the Hero,1921-02-01,,21.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/02hmvc"": ""Short Film"", ""/m/02kdv5l"": ""Action""}",Japan,Asia
4448935,/m/0c310w,Kamen Rider J,1994-04-16,,47.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
26456639,/m/0bbwqld,Kung Fu Cult Master,1993-12-18,,90.0,"{""/m/012w70"": ""Cantonese"", ""/m/0653m"": ""Standard Mandarin"", ""/m/0459q4"": ""Standard Cantonese""}","{""/m/08322"": ""Wuxia"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/0hj3n7f"": ""Horror Comedy"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
15259992,/m/0gkth2q,Genealogy,1979-05-01,,100.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/01lrrt"": ""Melodrama"", ""/m/07s9rl0"": ""Drama""}",South Korea,Asia
27781635,/m/0cc84mj,Wasei Kingu Kongu,1933-10-05,,,"{""/m/06ppq"": ""Silent film"", ""/m/03_9r"": ""Japanese Language""}","{""/m/06ppq"": ""Silent film"", ""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
15234387,/m/03hmvds,A Flower in Hell,1958-04-20,,86.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",South Korea,Asia
24442535,/m/080plxc,Cromartie High - The Movie,2005-07-23,,85.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gf28"": ""Parody"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0jxy"": ""Anime"", ""/m/01z4y"": ""Comedy""}",Japan,Asia
31446515,/m/0gkzvgx,Marma Veeran,1956-08-03,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
4704148,/m/0cj6db,Baron Omatsuri and the Secret Island,2005-03-05,,88.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hcr"": ""Animation"", ""/m/02n4kr"": ""Mystery"", ""/m/0jxy"": ""Anime"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",Japan,Asia
29733028,/m/0fp_tm6,Desi Boyz,2011-11-18,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",India,Asia
29019687,/m/0bv8qsf,Carancho,2010-05-06,,107.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02xh1"": ""Film noir""}",France,Asia
29019687,/m/0bv8qsf,Carancho,2010-05-06,,107.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02xh1"": ""Film noir""}",Argentina,Asia
29019687,/m/0bv8qsf,Carancho,2010-05-06,,107.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02xh1"": ""Film noir""}",South Korea,Asia
21024252,/m/05b1b84,Onibi Kago,1957-11-10,,87.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01g6gs"": ""Black-and-white""}",Japan,Asia
4894261,/m/0cs_68,Ue wo Muite Arukou,2005-08-21,,127.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama""}",Japan,Asia
20782127,/m/052_zlx,Neenyare,2008-12-19,,,"{""/m/09bnf"": ""Kannada Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",India,Asia
18838513,/m/04gh9ym,Saint Seiya Heaven Chapter: Overture,2004-02-14,,80.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
2349235,/m/075q17,Sehar,2005-07-29,,125.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",India,Asia
36057884,/m/0j_4xjr,Ulle Veliye,1993-04-16,,130.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/0lsxr"": ""Crime Fiction""}",India,Asia
12065528,/m/02vnnfb,Mission 90 Days,2007-06-07,,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/01f9r0"": ""Docudrama"", ""/m/02qfv5d"": ""Political thriller""}",India,Asia
7731039,/m/0kvg3q,I Love You,1979-06-01,,,"{""/m/09s02"": ""Telugu language"", ""/m/02h40lc"": ""English Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",India,Asia
23288456,/m/065y6l7,Blind Love,2005-08-12,,65.0,{},"{""/m/02l7c8"": ""Romance Film"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02js9"": ""Erotica"", ""/m/01jk9n"": ""Pornographic movie""}",Japan,Asia
31338636,/m/0gjcq3r,Vishwaroopam,2013-01-14,,,"{""/m/03k50"": ""Hindi Language"", ""/m/07c9s"": ""Tamil Language"", ""/m/09s02"": ""Telugu language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action""}",India,Asia
5008724,/m/0czmpz,Purab Aur Paschim,1979-06-22,,142.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/04t36"": ""Musical"", ""/m/03q4nz"": ""World cinema""}",India,Asia
34670927,/m/0j240f_,Pass mark,1993-07-23,,,"{""/m/07c9s"": ""Tamil Language""}",{},India,Asia
21888630,/m/05p1v0h,Baana Kaathadi,2009-07-15,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02l7c8"": ""Romance Film""}",India,Asia
6795118,/m/0gp9dg,Pagaivan,1997-08-19,,142.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
7235995,/m/0kv18p,Swayamkrushi,1987-09-03,,,"{""/m/09s02"": ""Telugu language""}","{""/m/04t36"": ""Musical"", ""/m/0hqxf"": ""Family Film""}",India,Asia
33606762,/m/0gtxmwq,O' Faaby,1993-08-27,,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0hcr"": ""Animation""}",India,Asia
20147933,/m/04ybzs0,Made to Order Cloth,1931-12-31,,61.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",Japan,Asia
10700644,/m/02qmmnc,Sagina,1974-07-15,,140.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/04t36"": ""Musical"", ""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",India,Asia
667845,/m/0318m4,Shaolin Chamber of Death,1976-10-10,,90.0,"{""/m/012w70"": ""Cantonese"", ""/m/0653m"": ""Standard Mandarin"", ""/m/0459q4"": ""Standard Cantonese""}","{""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
7482786,/m/0kv8rv,Sa-kwa,2005-11-10,272617.0,118.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",South Korea,Asia
5612517,/m/0dw8yh,Corporate,2006-07-07,,142.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",India,Asia
21465561,/m/05f53j7,My Sons,1991-10-12,,121.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01z4y"": ""Comedy""}",Japan,Asia
36025071,/m/0j_6_sm,Ozhimuri,2012-09-07,,,"{""/m/0999q"": ""Malayalam Language""}",{},India,Asia
7482708,/m/0kv8r1,Bewitching Attraction,2006-03-16,2504320.0,104.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/02js9"": ""Erotica"", ""/m/02nxfrh"": ""Adult"", ""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy""}",South Korea,Asia
27253748,/m/0bwgdh9,Rasikan,2004-12-16,,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/01t_vv"": ""Comedy-drama""}",India,Asia
23907048,/m/076t9yz,Love in a Fallen City,1984-08-02,,93.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/082gq"": ""War film""}",Hong Kong,Asia
15877215,/m/03qd0p2,Mumbai Matinee,2003-09-26,,119.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",India,Asia
18544488,/m/04g21p0,Meera,1979-05-18,,138.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/01chg"": ""Bollywood""}",India,Asia
1686679,/m/05nd17,Tony Takitani,2005-01-29,,75.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hj3nbk"": ""Marriage Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema""}",Japan,Asia
2651593,/m/07vfy4,Water,2005-09-08,10422387.0,114.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema""}",Canada,Asia
2651593,/m/07vfy4,Water,2005-09-08,10422387.0,114.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema""}",India,Asia
24373655,/m/07s5kvr,"A Woman, A Gun And A Noodle Shop",2009-12-11,38000000.0,95.0,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
24373655,/m/07s5kvr,"A Woman, A Gun And A Noodle Shop",2009-12-11,38000000.0,95.0,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0gw5qqq"": ""Chinese Movies""}",China,Asia
2782527,/m/082cyw,Karam,2005-03-11,,120.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",India,Asia
7601466,/m/0kvc67,Sukob,2006-07-28,,110.0,"{""/m/07qv_"": ""Tagalog language"", ""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/03npn"": ""Horror"", ""/m/0gxblw4"": ""Filipino Movies"", ""/m/03q4nz"": ""World cinema""}",Philippines,Asia
3988444,/m/0bb7s0,Starship Troopers,1988-10-25,,150.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/06n90"": ""Science Fiction"", ""/m/0hcr"": ""Animation""}",Japan,Asia
35259179,/m/0j7jd1b,Dhanyam,2012-03-16,,,"{""/m/0999q"": ""Malayalam Language""}",{},India,Asia
25131366,/m/09gfp83,Sevasadanam,1938-05-02,,210.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
25434917,/m/09k5rz8,Renigunta,2009-12-04,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
13710479,/m/03cfvmn,Girl Boss Guerilla,1972-08-12,,84.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02kdv5l"": ""Action"", ""/m/04k2v3"": ""Pinku eiga"", ""/m/02js9"": ""Erotica""}",Japan,Asia
6763625,/m/0gmqdj,Yeh Dillagi,1994-05-06,,145.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",India,Asia
30856194,/m/0gfffqy,Bol Bachchan,2012-07-06,,155.0,{},"{""/m/05p553"": ""Comedy film""}",India,Asia
9281223,/m/0282wvn,Family,2001-03-10,,158.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",Japan,Asia
26735672,/m/05f5vg9,My Mother's Laptop,2008-07-25,,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
14373786,/m/03d1zj7,Portrait of Chieko,1967-06-05,,125.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]""}",Japan,Asia
35737077,/m/0hccmxs,Love Is The Only Answer,2011-07-21,,90.0,"{""/m/012w70"": ""Cantonese""}","{""/m/02l7c8"": ""Romance Film"", ""/m/05p553"": ""Comedy film""}",Hong Kong,Asia
4605877,/m/0cc84p,7G Rainbow Colony,2005-10-15,,185.0,"{""/m/07c9s"": ""Tamil Language"", ""/m/09s02"": ""Telugu language""}","{""/m/07s9rl0"": ""Drama"", ""/m/0fztc6"": ""Tamil cinema""}",India,Asia
20336936,/m/04z_gr1,Sadhu Babar Lathi,2008-11-21,,135.0,"{""/m/01c7y"": ""Bengali Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
5274269,/m/0db_xm,Hulchul,2004-11-26,,142.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",India,Asia
4666906,/m/0cg8t6,Tengoku no honya,2004-06-05,,111.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
3644578,/m/09rwzt,Double Suicide,1969-05-24,,104.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0fx2s"": ""Tragedy"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",Japan,Asia
23448467,/m/06w2y7q,Mountain Strawberries 3,1987-04-03,,93.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/01lrrt"": ""Melodrama"", ""/m/02js9"": ""Erotica"", ""/m/02nxfrh"": ""Adult"", ""/m/07s9rl0"": ""Drama"", ""/m/01jk9n"": ""Pornographic movie"", ""/m/03hn0"": ""Historical drama""}",South Korea,Asia
26005259,/m/0b6lvzl,Gulebakavali Katha,1962-01-05,,170.0,"{""/m/09s02"": ""Telugu language""}","{""/m/07s9rl0"": ""Drama"", ""/m/04t36"": ""Musical"", ""/m/01hmnh"": ""Fantasy""}",India,Asia
35188575,/m/0j7k2kv,Furimukeba Ai,1978-07-22,,92.0,"{""/m/03_9r"": ""Japanese Language""}",{},Japan,Asia
3996989,/m/0bbpt_,Ureme 7,1992-12-23,,86.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/0hqxf"": ""Family Film""}",South Korea,Asia
1815818,/m/05z5cp,Red Sorghum,1988-10-10,,91.0,"{""/m/01r2l"": ""Chinese language"", ""/m/0653m"": ""Standard Mandarin""}","{""/m/04xvlr"": ""Period piece"", ""/m/0hj3nbk"": ""Marriage Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/082gq"": ""War film""}",China,Asia
15724834,/m/02vm3x1,Sadhu Miranda,2008-02-08,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}",India,Asia
5945009,/m/0ffvrt,Aatank Hi Aatank,1995-08-04,,155.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",India,Asia
32376025,/m/0gysbmx,Only You,2011-10-06,6243557.0,106.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/07s9rl0"": ""Drama""}",South Korea,Asia
3478537,/m/09fn1w,Jodhaa Akbar,2008-02-13,,213.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language""}","{""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/02p0szs"": ""Historical fiction"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/03bxz7"": ""Biographical film"", ""/m/02kdv5l"": ""Action"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",India,Asia
27850628,/m/0cc6q5d,Lafangey Parindey,2010-08-20,,125.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",India,Asia
12707759,/m/02x1g8w,Şəhər bağında xalq gəzintisi,1898-06-21,,1.0,{},"{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",Russia,Asia
24229569,/m/07k8mrg,Sharaku,1995-02-04,,119.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama""}",Japan,Asia
12265808,/m/02vy65p,Juken Sentai Gekiranger: Nei-Nei! Hō-Hō! Hong Kong Decisive Battle,2007-08-04,,33.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/02hmvc"": ""Short Film"", ""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
10599593,/m/02qjw3q,Aan Milo Sajna,1970-12-24,,169.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/03q4nz"": ""World cinema""}",India,Asia
3924766,/m/0b7126,Atragon,1963-12-22,,96.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema""}",Japan,Asia
17565926,/m/0465hby,Antha Ezhu Naatkal,1983-06-23,,,{},"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",India,Asia
25715315,/m/09v4bwg,Naked Sun,1958-10-01,,85.0,{},"{""/m/02n4kr"": ""Mystery"", ""/m/02l7c8"": ""Romance Film"", ""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
3260061,/m/091wc_,Khaidi,1983-10-28,,,"{""/m/09s02"": ""Telugu language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
16850955,/m/0408bl4,Parwana,2003-09-12,,120.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03mqtr"": ""Political drama""}",India,Asia
5308136,/m/0ddr7j,Netrun-mon,2004-11-24,,,"{""/m/03_9r"": ""Japanese Language""}","{""/m/05p553"": ""Comedy film"", ""/m/0hcr"": ""Animation""}",Japan,Asia
32661656,/m/0h13q8j,Oosaravelli,2011-10-06,,,"{""/m/09s02"": ""Telugu language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy""}",India,Asia
